push_n,fell,recovered,recovery_time_s,max_tilt_deg,velocity_loss,pre_push_vel_err,feet_in_contact_at_push,peak_dv,direction_deg
0.0,False,True,0.0,2.8475074768066406,0.0,0.6341487765312195,3.0,0.16507594287395477,0.0
0.0,False,True,0.0,3.2274959087371826,0.0,0.720592200756073,2.0,0.16257107257843018,0.0
0.0,False,True,0.0,3.054732084274292,0.0,0.6583696603775024,7.0,0.16982871294021606,0.0
0.0,False,True,0.0,2.938715696334839,0.0,0.6854163408279419,2.0,0.15652425587177277,0.0
0.0,False,True,0.0,2.8611550331115723,0.0,0.6116358041763306,5.0,0.13779087364673615,0.0
0.0,False,True,0.0,2.5400633811950684,0.0,0.6100264191627502,6.0,0.15083789825439453,0.0
0.0,False,True,0.0,2.6188302040100098,0.0,0.6120004057884216,4.0,0.16078759729862213,0.0
0.0,False,True,0.0,2.5649852752685547,0.0,0.5683766603469849,8.0,0.1749451607465744,0.0
0.0,False,True,0.0,3.4269697666168213,0.0,0.7080315947532654,5.0,0.16704373061656952,0.0
0.0,False,True,0.0,2.83158278465271,0.0,0.6681264638900757,5.0,0.15635131299495697,0.0
0.0,False,True,0.0,2.9024546146392822,0.0,0.6721727848052979,10.0,0.14802302420139313,0.0
0.0,False,True,0.0,2.7798850536346436,0.0,0.6426132321357727,11.0,0.19693635404109955,0.0
0.0,False,True,0.0,3.20625638961792,0.0,0.7027036547660828,4.0,0.17835958302021027,0.0
0.0,False,True,0.0,2.3352320194244385,0.0,0.6129486560821533,5.0,0.16254790127277374,0.0
0.0,False,True,0.0,2.283190965652466,0.0,0.6464604139328003,7.0,0.19270162284374237,0.0
0.0,False,True,0.0,3.0418882369995117,0.0,0.6451646685600281,8.0,0.1831132471561432,0.0
0.0,False,True,0.0,2.448885440826416,0.0,0.5590295195579529,8.0,0.16638828814029694,0.0
0.0,False,True,0.0,3.1568453311920166,0.0,0.6427778005599976,5.0,0.1304434984922409,0.0
0.0,False,True,0.0,2.466803550720215,0.0,0.5838690996170044,8.0,0.13451339304447174,0.0
0.0,False,True,0.0,2.742382526397705,0.0,0.6192833185195923,6.0,0.15105997025966644,0.0
0.0,False,True,0.0,2.6529152393341064,0.0,0.6000233888626099,5.0,0.19868822395801544,0.0
0.0,False,True,0.0,3.035123586654663,0.0,0.7364675998687744,5.0,0.150154247879982,0.0
0.0,False,True,0.0,2.4019997119903564,0.0,0.6058976650238037,11.0,0.17045681178569794,0.0
0.0,False,True,0.0,2.5808091163635254,0.0,0.6586203575134277,3.0,0.16511781513690948,0.0
0.0,False,True,0.0,2.2745163440704346,0.0,0.5917032361030579,13.0,0.2034696340560913,0.0
0.0,False,True,0.0,3.470005512237549,0.0,0.6657447218894958,5.0,0.16270628571510315,0.0
0.0,False,True,0.0,3.1241183280944824,0.0,0.6296018362045288,3.0,0.16973784565925598,0.0
0.0,False,True,0.0,2.6367814540863037,0.0,0.6421688795089722,12.0,0.19978469610214233,0.0
0.0,False,True,0.0,2.855264663696289,0.0,0.6496772766113281,6.0,0.15971368551254272,0.0
0.0,False,True,0.0,3.0229732990264893,0.0,0.6350885033607483,4.0,0.18111898005008698,0.0
0.0,False,True,0.0,3.175765037536621,0.0,0.7514523267745972,4.0,0.17813740670681,0.0
0.0,False,True,0.0,2.6389336585998535,0.0,0.6045019030570984,10.0,0.1816088855266571,0.0
0.0,False,True,0.0,2.879160165786743,0.0,0.6193443536758423,9.0,0.12068802118301392,0.0
0.0,False,True,0.0,2.9108729362487793,0.0,0.6081825494766235,8.0,0.1618938446044922,0.0
0.0,False,True,0.0,2.7373814582824707,0.0,0.6520199775695801,5.0,0.15899311006069183,0.0
0.0,False,True,0.0,2.995520830154419,0.0,0.6404045820236206,7.0,0.15933260321617126,0.0
0.0,False,True,0.0,2.7729759216308594,0.0,0.6640303730964661,2.0,0.18675386905670166,0.0
0.0,False,True,0.0,2.613593101501465,0.0,0.6340363025665283,6.0,0.16049909591674805,0.0
0.0,False,True,0.0,2.945701837539673,0.0,0.6580119132995605,5.0,0.1653251200914383,0.0
0.0,False,True,0.0,2.9141664505004883,0.0,0.66583251953125,3.0,0.20561440289020538,0.0
0.0,False,True,0.0,3.2689626216888428,0.0,0.6807462573051453,3.0,0.13130639493465424,0.0
0.0,False,True,0.0,2.9894373416900635,0.0,0.7225026488304138,3.0,0.1824328452348709,90.0
0.0,False,True,0.0,2.763925552368164,0.0,0.5831862688064575,3.0,0.18377748131752014,90.0
0.0,False,True,0.0,2.5395238399505615,0.0,0.5875557661056519,12.0,0.21507281064987183,90.0
0.0,False,True,0.0,2.584144115447998,0.0,0.5906723141670227,10.0,0.15978248417377472,90.0
0.0,False,True,0.0,2.4344563484191895,0.0,0.5839552283287048,6.0,0.12427911162376404,90.0
0.0,False,True,0.0,2.796243906021118,0.0,0.6350669264793396,8.0,0.15924137830734253,90.0
0.0,False,True,0.0,2.9207420349121094,0.0,0.643257200717926,3.0,0.15342754125595093,90.0
0.0,False,True,0.0,2.5975918769836426,0.0,0.594316840171814,9.0,0.14525610208511353,90.0
0.0,False,True,0.0,2.9331817626953125,0.0,0.6571412682533264,5.0,0.1623198688030243,90.0
0.0,False,True,0.0,2.569636106491089,0.0,0.5944488644599915,8.0,0.17625395953655243,90.0
0.0,False,True,0.0,3.0079119205474854,0.0,0.6518676280975342,6.0,0.1458226889371872,90.0
0.0,False,True,0.0,2.583083391189575,0.0,0.6159305572509766,12.0,0.16269920766353607,90.0
0.0,False,True,0.0,3.1501407623291016,0.0,0.6534368991851807,5.0,0.15781451761722565,90.0
0.0,False,True,0.0,2.488370418548584,0.0,0.6055653691291809,8.0,0.16675619781017303,90.0
0.0,False,True,0.0,2.8630013465881348,0.0,0.6373845934867859,7.0,0.15408386290073395,90.0
